ID,bug_type,species,nb_pixels_ratio,image_symmetry_index,mask_bb_symmetry_index,roundness,mean_centroid_distance,std_centroid_distance,max_centroid_distance,min_centroid_distance,skewness_centroid_distance,kurtosis_centroid_distance,aspect_ratio,mask_area,mask_perimeter,mask_compactness,hull_area,hull_to_insect_area_ratio,hull_convexity,hull_triangle_similarity,ellipse_angle,ellipse_axis_ratio,ellipse_eccentricity,ellipse_variance,axis_least_inertia_x,axis_least_inertia_y,rectangularity,body_parts_mean_length,body_parts_max_length,body_parts_std_length,body_parts_spread,rest_entropy,mask_entropy,red_mask_min,red_rest_min,red_mask_max,red_rest_max,red_mask_mean,red_rest_mean,red_mask_median,red_rest_median,red_mask_std,red_rest_std,red_mask_q1,red_rest_q1,red_mask_q3,red_rest_q3,green_mask_min,green_rest_min,green_mask_max,green_rest_max,green_mask_mean,green_rest_mean,green_mask_median,green_rest_median,green_mask_std,green_rest_std,green_mask_q1,green_rest_q1,green_mask_q3,green_rest_q3,blue_mask_min,blue_rest_min,blue_mask_max,blue_rest_max,blue_mask_mean,blue_rest_mean,blue_mask_median,blue_rest_median,blue_mask_std,blue_rest_std,blue_mask_q1,blue_rest_q1,blue_mask_q3,blue_rest_q3,hue_mask_min,hue_rest_min,hue_mask_max,hue_rest_max,hue_mask_mean,hue_rest_mean,hue_mask_median,hue_rest_median,hue_mask_std,hue_rest_std,hue_mask_q1,hue_rest_q1,hue_mask_q3,hue_rest_q3,saturation_mask_min,saturation_rest_min,saturation_mask_max,saturation_rest_max,saturation_mask_mean,saturation_rest_mean,saturation_mask_median,saturation_rest_median,saturation_mask_std,saturation_rest_std,saturation_mask_q1,saturation_rest_q1,saturation_mask_q3,saturation_rest_q3,value_mask_min,value_rest_min,value_mask_max,value_rest_max,value_mask_mean,value_rest_mean,value_mask_median,value_rest_median,value_mask_std,value_rest_std,value_mask_q1,value_rest_q1,value_mask_q3,value_rest_q3,fourier_descriptor_real_0,fourier_descriptor_imag_0,fourier_descriptor_real_1,fourier_descriptor_imag_1,fourier_descriptor_real_2,fourier_descriptor_imag_2,fourier_descriptor_real_3,fourier_descriptor_imag_3,fourier_descriptor_real_4,fourier_descriptor_imag_4,fourier_descriptor_real_5,fourier_descriptor_imag_5,fourier_descriptor_real_6,fourier_descriptor_imag_6,fourier_descriptor_real_7,fourier_descriptor_imag_7,fourier_descriptor_real_8,fourier_descriptor_imag_8,fourier_descriptor_real_9,fourier_descriptor_imag_9,orthogonal_lines_ratio
47,Bee,Megachile centuncularis,0.012116,31.76574552482502,66.07580294928412,0.0662629063665316,296.950060971049,91.44690254733028,479.5726665868032,83.75553151691997,-0.066658921965987,-0.6645252606133711,0.9921259842519685,290784,7426,0.0662629063665316,382431.9999999997,0.7603547820266092,0.3302260923676372,0.920612894794762,3.5402185916900635,0.9068733661347372,0.4214032484396038,0.1007556693609651,0.6672112668286675,-0.7448685289478169,0.5047702370537016,499.3366143107414,3126.8481101989746,888.1809473630856,375.7007173759739,6.839128671212631,7.475806516714423,3,7,255,252,94.8547272202047,95.324790410615,87,85,59.198221012850674,35.971048697346376,39,70,150,113,0,4,243,255,82.9542581435017,118.15377328377286,78,114,52.42729801160636,29.670727252602656,32,98,129,134,0,6,255,255,109.70195746671068,86.33749369865288,97,71,66.94287514806337,46.71476647392517,51,57,160,100,0,0,179,179,119.24420188180918,62.037546032732585,128,52,41.62126705247371,31.195964076700115,120,47,135,57,0,0,255,226,85.72128452734675,95.50101525921396,85.0,102,35.58853007511056,38.34893884354109,59,68,107,126,5,8,255,255,116.38694701221526,125.23182339728146,108,117,67.11003128054791,37.68112102430058,57,100,172,140,0.8468764303241934,0.5317897251370619,-0.0455832760845165,-0.006845501871663,-0.0166979222650651,0.0007223983473476,-0.0093487836963844,0.001515322846915,-0.0119089489456295,0.0020492306653958,-0.0115436692675531,-0.0056476666834694,-0.0046512699518308,0.0003316783029319,-0.0073461308349385,-0.0009726109197673,-0.0033507642369738,-0.0033550272351724,-0.0035096516909333,-0.0004164144132953,0.6073224381948812
48,Bee,Megachile centuncularis,0.009546375,32.58078080369165,71.06751086727785,0.0776291821518943,274.7716030218669,69.1204606563773,444.87575262221577,153.7382234835612,0.4434985078102825,-0.422428554404036,0.696969696969697,229113,6090,0.0776291821518943,292329.5,0.7837491597666332,0.3459446999711073,0.7687625756722668,88.96705627441406,0.6786114561835939,0.7344974414770838,0.0965005085973358,0.0965132803370869,-0.9953316968320536,0.5240653820816864,699.3968802690506,1343.3149247169497,378.5087998765251,332.4761680643541,6.900701714832824,7.56601523732095,6,7,255,255,109.06776568767376,100.18075556036256,111,89,62.73058274468275,37.7287532565911,47,74,161,118,4,5,237,255,89.05055583925835,124.31990690965802,87,121,54.26655384488815,30.545427211700908,37,104,134,140,4,5,255,255,110.66532671651106,90.9531998111808,101,75,66.23459967379456,48.093493923717816,52,62,160,102,0,0,179,179,119.0975108352647,60.882416840398086,132,52,53.01116113049398,29.52073455075501,126,47,150,57,0,0,249,230,82.76299467948131,92.9603604610968,84.0,99,33.111708495407505,37.07021597796503,59,68,102,121,11,8,255,255,123.75391182516924,130.969654981743,120,123,70.0557838924436,38.75388921651751,58,105,180,146,0.8415160416691428,0.5402321275280632,-0.0451373517046171,0.0061093102516935,-0.0178294508980029,-0.0021691480305422,-0.015740234818386,0.0019750761303221,-0.0091262993742448,-0.0002218765314197,-0.0077601052734282,0.0009330297579851,-0.0052558150013232,0.0024090105753551,-0.0018514730532818,0.000283897081744,-0.0053796711363335,0.0020209573464108,-0.0027004454919811,-0.00071346813349,0.61690785284945
49,Butterfly,Pieris rapae,0.01780525,50.24914174109175,43.48923577990867,0.1795367399225845,383.2104600215145,65.1209642390769,538.8197174372353,276.726756875944,0.6516033408022845,-0.426625882090204,0.8561643835616438,427326,5469,0.1795367399225845,451458.50000000006,0.946545474279474,0.4744144244737097,0.6191865227016372,62.7513427734375,0.7085763568197977,0.7056341449759803,0.0884057619625764,-0.4922267614220327,-0.8704670099090357,0.6504200913242009,763.5490716695786,1471.4082808494568,539.2022584053108,267.2535667904692,7.302315266459448,6.918259282620678,32,5,255,255,181.83911814399312,97.6914348367945,189,94,38.70784946363298,46.054214272044646,170,61,208,128,14,0,255,255,184.90425576725968,104.7558073810379,192,106,37.77343469349943,39.756387362639046,172,76,211,134,17,0,255,255,159.38617355368032,65.06744241234576,155,52,44.09615550758479,47.59494735437679,143,33,192,78,0,0,179,179,41.39865582716708,52.393389354130974,34,41,26.54704495935422,37.32912866728387,30,37,41,46,0,0,224,255,42.078715079353934,128.45223401469005,44.0,132,30.24470462167188,31.675767361408308,15,111,57,150,34,6,255,255,186.53627675357924,113.3960717396762,193,111,36.95771387871623,45.22754065190644,174,80,212,140,0.8003310959621412,0.5995582847697444,-0.0516569527781214,-0.0136520410770035,-0.0185662128394034,-0.0105794889199307,-0.0103276777870105,-0.0042310715124207,-0.0083413098669729,0.0017976725523245,-0.0096871367622108,-0.0004372200093499,-0.0077718926083951,-0.0017065733859408,-0.0035428645881186,-0.0023534033848781,-0.001093316672894,-0.0015757194519405,-0.0015750175978582,-0.0008610482555793,0.7842429472898245
50,Bee,Megachile centuncularis,0.0198496666666666,26.39356822088337,44.593684717810994,0.0578691382541491,387.1043599333574,118.52926538162852,669.3739112567565,136.0485930360212,0.1659869242167205,-0.3083909669520901,0.8493150684931506,476392,10171,0.0578691382541491,673421.0000000003,0.7074207665041627,0.3186104276528027,0.9035258778484948,72.28260803222656,0.7597435946737994,0.6502227851683865,0.0973648315708638,-0.1644893369276327,-0.9863788613089332,0.4111591361025188,533.0036586414684,2062.493643760681,583.3159142256973,453.55463476749424,6.74686389127947,7.615299939998669,10,9,255,255,122.11744739626192,106.02755865511789,121,107,54.72590692677946,28.98252150811793,83,84,155,125,4,0,250,241,95.00974827453022,118.19524449650751,88,123,53.27815148572213,28.764728802902017,54,99,124,138,4,0,255,255,104.86522653612992,94.96216532769974,102,89,56.3744061622761,36.15046591736414,60,65,139,120,0,0,179,179,95.44695964667751,64.88141623512855,134,48,70.16582834325456,35.695989827659794,11,45,157,60,0,0,245,255,79.6283879662127,71.28572330401016,74.0,71,43.48677265433694,42.8965312072532,46,32,113,103,10,12,255,255,125.17018337839428,123.58513260380803,123,126,54.651085046215705,28.8305952260609,86,102,158,144,0.7817588062200513,0.6235809240967849,-0.0535920811403603,0.0058991184579633,-0.0186655016423807,0.0074889943762328,-0.0122707426119342,-0.0065943396343333,-0.0073236915933733,-0.0051588085230747,-0.0201373191120869,-0.0024262548211163,-0.0065939263842651,0.0031405490038559,-0.0064254365415588,-0.0050422665337966,-0.00412678352057,-0.0002218753460049,-0.0086161828160768,0.0007807726550189,0.9588378720632637
51,Bee,Megachile centuncularis,0.0219363333333333,38.01309138362499,42.503381936122224,0.0824079523836458,426.2782142751926,129.64630649335714,702.4314507720594,183.19494908666903,0.4015920280115899,-0.7325805091175792,0.7239263803680982,526472,8960,0.0824079523836458,725337.0000000002,0.7258308896416422,0.3851730407087946,0.9680524320381716,179.45925903320312,0.7069697479043254,0.707243787917642,0.1010177262748854,-0.9926790268613804,0.1207822405386763,0.42768664864302797,1858.9684093793232,3210.494858980179,984.3837326283124,387.5648728807523,7.083473209280071,7.588230142624813,5,8,247,250,129.2709602789892,87.75846161684771,135,86,52.81239303662712,36.38203247639386,86,63,174,108,2,0,248,247,108.5601475482077,104.99946505697822,108,109,50.47306293529595,36.2162238024877,65,82,152,132,2,3,255,255,131.83512703429622,87.67890876906105,134,84,58.2764068959622,42.06753606687414,82,58,183,112,0,0,179,179,115.1551041650838,65.25500116556829,133,58,53.11439142293115,28.260964983709822,121,52,144,68,0,0,249,255,70.29513250467261,76.95328925417603,67.0,71,32.12578718418653,32.17854336303416,47,57,90,94,6,8,255,255,141.83231776808643,111.25957470048814,146,113,54.926439257692216,39.4711715473189,98,86,189,137,0.9037842867371896,0.4279882744269399,-0.055476099111709,0.0184466743791716,-0.0218580584409248,0.016525350749417,-7.813179567060827e-06,0.0081437161145103,-0.0048070175116551,-0.014697932382147,-0.0121702611271494,-0.0024202313702919,-0.0055032207774984,2.3691079290269172e-05,-0.0053283451489866,-0.0080438559478766,-0.0139191217894249,-0.0059542905270654,-0.0104918236726885,0.0038414027588246,0.9625268468375869
52,Bee,Megachile centuncularis,0.020392,30.80973937006666,48.16918399541131,0.0906667925512623,400.2599660630183,112.45720332347857,604.8982581614728,166.91920694146577,-0.1214990275008995,-1.104744483485506,0.937984496124031,489408,8236,0.0906667925512623,664028.9999999999,0.7370280514857033,0.3857701226997122,0.8865006293317641,89.71288299560547,0.939472343593792,0.3426247446148454,0.1014985921574051,-0.6558524612000347,-0.754889097243997,0.48990966749951953,488.6339661002159,2926.625671982765,828.4175277679421,395.7608211733902,6.933817836601195,7.522337191343832,7,4,245,253,109.41142564077415,79.27321970454848,110,77,47.05223512411098,32.536397987703985,75,58,142,95,0,0,240,239,97.11783828625605,94.9387515635506,98,97,47.8768050166617,33.183295590870244,58,71,128,120,6,0,255,255,105.92190564927422,79.1328185185639,102,75,51.5217163980035,38.28721749571255,65,53,139,99,0,0,179,179,96.9400357166209,67.77168950063019,120,59,60.49969622909931,29.922446852231733,22,52,142,69,0,0,255,255,61.50043726297895,81.75842084282692,54.0,76,36.369164834380605,36.48514395770624,33,61,85,100,11,4,255,255,118.08985958545836,102.14142425677754,116,102,49.55520779440624,36.158407162235385,83,77,151,124,0.879610516451132,0.4756945862090221,-0.075232126785851,-0.00538168919048,-0.0313296553646746,-0.0072953355966426,-0.0225270361014879,-0.0012980136301561,-0.0079484354381154,0.007491363876744,-0.009758789042935,-0.0016265186429886,-0.0056843084312337,-0.0015731245007851,-0.0123012658596082,-0.0053176184739724,-0.0058516376407054,-0.0011572874136764,-0.0071732473457767,0.004069114104956,0.6795530426184281
53,Bee,Megachile centuncularis,0.0164825,23.1458342064417,44.52299881191141,0.1053861689646284,363.3302178368095,97.62973065881812,539.8399446544761,150.50530280414765,-0.1105588365475388,-1.0054141714508582,0.7704918032786885,395580,6868,0.1053861689646284,510665.0000000002,0.7746369929405772,0.4093018103104029,0.7992213964305577,73.77906799316406,0.6601158395525408,0.7511638159362072,0.0966421798808545,-0.3982269466040213,-0.9172869229409292,0.5389725758632717,636.4718112746874,2336.8123960494995,779.5548648975176,465.31098004342186,6.750475891753659,7.49099909327035,19,15,255,255,124.50289953991609,107.53204874341333,118,108,48.61106263466452,29.642739605894626,92,85,155,127,0,0,234,249,105.12211436371908,117.32355736764556,102,122,46.842134271510666,28.580449756885784,72,99,133,136,1,0,241,255,105.5917614641792,98.29257278933352,98,93,46.93231968967758,37.76432590345749,73,66,134,127,0,0,179,179,78.10428990343293,68.92873292374902,53,49,69.54954714347146,37.95671826387006,9,46,146,96,0,0,255,255,62.98244350068254,68.42899812831665,61.0,68,38.06710292984933,43.18583522804491,32,30,85,98,19,18,255,255,127.7943576520552,124.05318020946925,121,126,48.09484299129952,28.84551436794485,95,103,159,144,0.7339702431690672,0.679181626770292,-0.0235451478468004,-0.0091639082213856,-0.0102514142391745,-0.00725878561877,-0.0201999662068608,0.0063733460085536,-0.0131290963973098,0.0053521312176642,-0.0132587251518971,-0.0045063106303549,-0.0059089947470575,-0.001207119360196,-0.0023917124620424,-0.0053309955447581,-0.0062205988875858,0.0026203559260673,-0.0030814980839444,0.0035011255885864,0.7609296149464073
54,Bee,Megachile centuncularis,0.01179075,69.66499934650004,55.217168891224944,0.0567910901474061,320.0776479406526,110.44520914544484,578.8769127586307,109.856994468203,0.1394898560141431,-0.7978248097616207,0.9908256880733946,282978,7913,0.0567910901474061,453124.0000000002,0.6245045506307321,0.3337491211076441,0.9399373215682556,40.30827713012695,0.8549766705305782,0.5186664562591716,0.099961981763363,-0.925779921940834,-0.3780628732515572,0.37559728593272174,477.9690813541412,1271.6955161094666,397.93283223696153,324.98076072212046,6.914662209861433,7.59817008368806,7,2,234,247,111.74148166995316,123.04296369923678,104,129,55.12735174473065,36.86120612976039,71,93,144,159,0,0,240,240,99.25816494568484,119.78660124361312,91,128,55.87585840050301,42.6742027242117,57,88,127,161,0,0,238,241,84.50671783672229,116.99400021638468,70,115,53.71306247538559,51.703310237380535,45,67,110,172,0,0,179,179,35.99366381838871,71.67265662611436,18,75,43.586960061992855,49.28136228440646,15,24,23,116,0,0,255,255,77.5879821046159,51.36419850687831,72.0,29,44.74511327180951,40.92436907214306,43,21,110,80,8,2,240,247,113.29137600802888,130.74181142978236,105,131,55.288925568291845,40.6883067914617,72,97,145,172,0.916438091316062,0.4001764920444143,-0.0202814235687995,-0.0026688707056161,-0.0087136120212611,-0.0007438199287259,-0.0094480441760287,0.0013174481960018,-0.0192043255746262,0.0008428395499761,-0.0095664956434896,-0.0003643269674957,0.0003844253956158,-0.0053611344585818,-0.0054207592477254,-0.0008490679117257,-0.0064498685316237,0.0030547166602058,-0.004909849401086,-0.0015459783423063,0.47482140330598727
55,Bee,Megachile centuncularis,0.0134513333333333,43.52648094974168,48.4072106120686,0.0660689775637748,308.9548079859961,107.71440582847502,482.5694775690281,2.142265611781364,-0.8492033459557125,0.2877993161216796,0.9285714285714286,322832,7836,0.0660689775637748,480236.5000000003,0.6722354506581649,0.3334571314912978,0.7788710536749762,55.866485595703125,0.8039538361743079,0.594691709460132,0.090625613161894,-0.4871515138494912,-0.8733174695116026,0.4330571771978022,733.7662909030914,3498.7618799209595,1137.5049460054183,371.0573602089732,7.121507987154866,6.923819196938709,4,7,220,255,71.99095195024037,115.84653451797952,67,112,40.42840314215665,36.86503371074102,38,87,101,141,0,0,191,233,47.83719705605392,104.98694674971264,38,101,38.23780394746878,37.1121624832206,15,76,74,131,0,0,170,231,33.5946963126332,92.1210118118856,22,86,31.981206024457013,36.288341510979386,9,64,53,115,0,0,179,179,17.037220597710263,20.535080124447315,12,17,29.55372846613844,22.071886927007,7,15,15,20,0,0,255,255,147.81082420577886,54.40712043771451,143.0,48,64.19600761237697,36.38333871326712,99,30,198,67,4,7,220,255,72.11165559795808,116.351294293304,67,112,40.44674919494586,37.22600768144653,38,87,101,142,0.7837729266759959,0.6210475017337596,-0.0350643451887221,-0.0038181865087796,-0.0117823840026041,-0.0122850097169224,-0.008428748083572,-0.0005976380910941,-0.0058899346808597,-0.0006248433903482,-0.0091658611908573,0.0016663282789748,-0.0053932306860576,-0.0016621125883098,-0.0094719256298103,-0.0033851170194809,-0.0093347055945113,0.0003682743529531,-0.000243490823475,0.0014034629311921,1.0
56,Bee,Anthidium manicatum,0.0085278333333333,39.67906289102498,42.3817428336197,0.092817111414707,274.54428341451,85.21787032712344,498.5823786563789,98.9251157340907,0.4054774508146737,0.2722008404175979,0.7422680412371134,204668,5264,0.092817111414707,293056.99999999994,0.6983897330553444,0.4079920505696003,0.8470718431801746,31.675235748291016,0.748057544253206,0.6636338677959879,0.0884327487139741,-0.9835508076034344,-0.1806316939593718,0.4578948310423826,371.66994190216064,784.357428073883,248.3594579332889,262.4583834698725,6.949611902329612,7.451369635352076,0,7,255,255,92.5645533253855,103.04970911941888,80,104,54.07594998993741,35.40119091982404,54,78,118,120,0,0,255,255,76.86732659722087,99.72591279667792,67,102,50.86139309163242,29.869885227108583,37,78,106,121,0,0,255,255,59.92730177653566,95.16372341432344,47,99,43.963559584285626,44.6790559831926,25,56,86,126,0,0,179,179,26.42316825297555,79.4735299763836,16,75,36.64319716287277,48.27263754408375,11,37,21,120,0,0,255,255,101.95851818554928,68.91277041228086,104.0,55,49.02325454206565,47.905410584535424,65,28,136,108,1,8,255,255,93.28483690659996,111.9756916608686,81,113,54.40784254303509,35.98730457889039,54,86,119,130,0.7898643070340408,0.6132816453095873,-0.0099615329369961,-0.0148767941632749,-0.0086236007739784,0.0036600656123504,-0.0094341308903534,0.0124355315843157,-0.0125420693349989,0.0072407388026208,-0.0080404301918026,-0.0014304792050412,-0.0013381522920485,-0.0009362738414576,0.0001726415749021,0.0002456634101094,-0.0029387861438828,0.0022249482729514,-0.0056988925611679,0.0038967733166451,0.6479300357099536
57,Bee,Anthidium manicatum,0.0078663333333333,39.31745962887495,42.84192436026114,0.0847777931406083,269.8307374353656,86.0939200102614,488.5339944295933,105.13653831611224,0.4616691434645926,0.0034664599585432,0.75,188792,5290,0.0847777931406083,288273.0,0.6549069805358115,0.3996598836107436,0.8665224162040766,34.81418991088867,0.6831225803014641,0.7303037315270063,0.0824359939087561,-0.9833036613046005,-0.1819722771879484,0.42677589699074076,274.2667296171188,782.7249619960785,275.22639874894287,295.7368950842024,7.0284275295571845,7.486433477702736,0,7,255,255,94.5963229374126,107.87047990173367,83,108,54.8550832070038,37.49608933069308,53,81,123,127,0,2,255,255,79.68334463324717,105.7535587862657,69,109,52.26630391162066,30.589569710518376,37,84,108,126,0,0,255,255,62.76728886817238,101.1796557738692,49,102,45.39312148954312,46.98074028357774,26,62,89,133,0,0,179,179,27.022278486376543,80.48663566333971,16,80,37.6709589727318,47.18058353731945,11,39,22,120,0,0,255,255,97.51266473155644,69.73266379429384,99.0,58,47.686764407694056,45.18853273332515,60,33,131,103,1,8,255,255,95.40725242595023,118.94293712439956,84,119,55.12352167639529,37.82187423085046,54,93,124,138,0.8076486430691462,0.5896640309096076,-0.0095490881051452,-0.0139679185005887,-0.012050229471413,-5.164996997560495e-05,-0.0056670603470183,0.012669515956653,-0.0078508231293125,0.0097675617396873,-0.0083029794831216,0.0023302831517482,-0.0041885453396943,-0.0041543155507964,-0.0048277889348701,-0.0003982075433355,-0.0024388718386909,9.906829723646326e-05,-0.0025193824263096,0.0006761275577674,0.6036425668275438
58,Bee,Anthidium manicatum,0.0104036666666666,50.10069925619167,43.35326968327857,0.0720747114334506,283.71110208954525,104.4824080191745,543.2334872637844,47.70300414556943,0.131305082783385,-0.1639816091309631,0.8383838383838383,249688,6598,0.0720747114334506,345033.00000000006,0.7236641132877144,0.3579463986476844,0.9356176508282338,129.938232421875,0.7989820201596799,0.6013549130601303,0.0939090043180407,-0.9884042846537194,0.1518452175018012,0.4747931118413046,449.3071067863041,1705.7169474363327,558.622382417185,266.2874837349054,7.522640803560533,7.231955156717725,3,9,255,255,74.82939508506617,106.54181305070856,68,100,49.49227729865104,51.23536160490703,35,69,102,140,1,0,255,255,60.47057527794688,118.4509795913418,54,121,43.824063296595405,48.49452905336317,24,82,83,154,0,0,255,255,52.16240668354106,76.10201449143068,39,58,43.68838297700684,54.689765999148925,20,38,69,92,0,0,179,179,44.44122665086027,52.92974610186174,13,42,61.32291093271888,33.764087931263056,8,39,35,45,0,0,255,255,93.91911906058762,115.33068045590306,92.0,123,39.08127139645819,45.66663297743926,67,90,117,145,3,9,255,255,75.69290875012015,124.73222343352796,69,124,49.67650582705522,52.20056850392325,35,85,103,161,0.7842133964609378,0.6204912157405613,-0.0324871737873653,0.00172829330517,-0.0192991405951121,0.001360721253613,-0.01360547830022,-0.0012939718727022,-0.0105293591059428,-0.0048861502608713,-0.0073557109843078,-0.0003826942431523,-0.0045719868638181,-0.0040228945548613,-0.0026850449146785,-0.0051254695943129,-0.0012317232227025,-0.0030203181674572,-0.0005982114236704,-0.0011912693077997,0.49753048589625737
